Id,Label,TotalQuantity,TotalRevenue,InvoiceCount,Degree,WeightedDegree
21933,PINK VINTAGE PAISLEY PICNIC BAG,4151,9191.6,625,2,302
23245,SET OF 3 REGENCY CAKE TINS,6357,31177.95,873,2,300
22563,HAPPY STENCIL CRAFT,6012,7012.610000000001,533,2,296
82552,WASHROOM METAL SIGN,7046,9659.57,794,2,294
22593,CHRISTMAS GINGHAM STAR,5812,5169.16,415,2,294
21561,DINOSAUR LUNCHBOX WITH CUTLERY,2988,7354.87,522,2,293
22456,NATURAL SLATE CHALKBOARD LARGE ,4462,21883.98,835,2,293
82551,LAUNDRY 15C METAL SIGN,5690,8163.849999999999,751,2,290
22594,CHRISTMAS GINGHAM TREE,5011,4599.969999999999,412,2,288
85049E,SCANDINAVIAN REDS RIBBONS,6524,8750.01,830,2,281
20982,12 PENCILS TALL TUBE SKULLS,4928,4309.25,576,2,277
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,7465,6389.42,722,2,277
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2422,15908.66,575,2,276
37448,CERAMIC CAKE DESIGN SPOTTED MUG,4640,6962.8,528,2,273
22169,FAMILY ALBUM WHITE PICTURE FRAME,2326,19956.3,701,2,272
22079,RIBBON REEL HEARTS DESIGN ,5080,8553.04,684,2,269
22037,ROBOT BIRTHDAY CARD,7192,3096.24,634,2,267
85049G,CHOCOLATE BOX RIBBONS ,3902,4813.65,510,2,266
20983,12 PENCILS TALL TUBE RED SPOTTY,6342,5521.78,641,2,266
22606,WOODEN SKITTLES GARDEN SET,1077,15009.539999999999,374,2,265
21716,BOYS VINTAGE TIN SEASIDE BUCKET,3750,9531.74,496,2,260
22649,STRAWBERRY FAIRY CAKE TEAPOT,2340,11772.37,486,2,259
22059,CERAMIC STRWBERRY DESIGN MUG,5084,6847.349999999999,458,2,258
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3564,9017.8,487,2,257
22219,LOVEBIRD HANGING DECORATION WHITE ,9934,9427.66,1149,2,255
22301,COFFEE MUG CAT + BIRD DESIGN,5152,12522.06,643,1,254
84949,SILVER HANGING T-LIGHT HOLDER,12286,19568.46,693,2,254
22300,COFFEE MUG DOG + BALL DESIGN,4229,10192.1,526,1,254
22080,RIBBON REEL SPOTS DESIGN ,3987,6685.13,519,2,251
21390,FILIGRIS HEART WITH BUTTERFLY,11025,13662.97,588,2,247
22084,PAPER CHAIN KIT EMPIRE,8879,25480.38,811,2,245
47566B,TEA TIME PARTY BUNTING,5838,25987.9,761,1,245
21718,RED METAL BEACH SPADE ,4047,5274.07,467,2,245
22525,CHILDRENS GARDEN GLOVES PINK,1974,2807.41,328,2,244
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3025,9852.58,703,2,241
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4632,10265.72,573,2,240
22584,PACK OF 6 PANNETONE GIFT BOXES,5291,13478.789999999999,589,2,240
22198,"POPCORN HOLDER , LARGE",7807,13603.929999999998,646,1,236
22465,HANGING METAL STAR LANTERN,4686,7581.9,461,2,234
22626,BLACK KITCHEN SCALES,867,7430.96,339,2,232
22549,PICTURE DOMINOES,6688,9979.66,711,2,232
23319,BOX OF 6 MINI 50'S CRACKERS,3739,9266.84,403,2,232
22993,SET OF 4 PANTRY JELLY MOULDS,12672,16507.23,1073,2,231
20981,12 PENCILS TALL TUBE WOODLAND,4782,4125.99,513,2,231
22072,TEA CUP AND SAUCER RETRO SPOT,2478,9502.26,511,2,229
21622,VINTAGE UNION JACK CUSHION COVER,3745,20164.64,626,2,228
23439,HAND WARMER RED LOVE HEART,4027,8941.61,397,2,227
22560,TRADITIONAL MODELLING CLAY,15226,18313.05,742,2,226
22600,CHRISTMAS RETROSPOT STAR WOOD,4961,4320.05,429,2,226
21506,"FANCY FONT BIRTHDAY CARD, ",11302,4707.38,665,2,223
22840,ROUND CAKE TIN VINTAGE RED,1354,10311.0,402,2,223
22951,72 CAKE CASES DOLLY GIRL DESIGN,11232,5909.85,634,2,222
22303,COFFEE MUG APPLES DESIGN,5452,12734.78,540,1,221
22302,COFFEE MUG PEARS  DESIGN,4933,10510.3,396,1,221
22754,SMALL RED BABUSHKA NOTEBOOK ,3986,3116.1899999999996,492,2,221
21935,SUKI  SHOULDER BAG,7209,13353.81,921,2,220
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,3045,7933.19,493,2,220
21985,PACK OF 12 HEARTS DESIGN TISSUES ,25708,9032.96,919,2,216
22429,ENAMEL MEASURING JUG CREAM,2341,10124.39,625,2,215
22424,ENAMEL BREAD BIN CREAM,1560,21305.96,739,2,213
22061,LARGE CAKE STAND  HANGING STRAWBERY,2189,19300.47,520,2,213
23205,CHARLOTTE BAG VINTAGE ALPHABET ,5859,5728.08,467,2,212
21155,RED SPOTTY PEG BAG,6734,16493.11,969,2,211
22678,"FRENCH BLUE METAL DOOR SIGN, 3",1411,1896.84,248,2,211
22680,"FRENCH BLUE METAL DOOR SIGN, 5",1383,1854.2,230,2,208
22348,TEA BAG PLATE RED SPOTTY ,12574,10715.13,961,2,208
22738,RIBBON REEL SNOWY VILLAGE,4636,8382.54,498,2,208
22940,FELTCRAFT CHRISTMAS FAIRY,3672,16090.039999999999,586,2,207
21429,RED GINGHAM ROSE JEWELLERY BOX,6593,11785.98,997,2,207
22507,MEMO BOARD RETROSPOT  DESIGN,5694,26626.56,900,2,206
20974,12 PENCILS SMALL TUBE SKULL,13511,8895.24,822,1,205
20975,12 PENCILS SMALL TUBE RED SPOTTY,18685,12266.78,902,1,205
22635,CHILDS BREAKFAST SET DOLLY GIRL ,1693,16133.789999999999,485,1,204
22634,CHILDS BREAKFAST SET SPACEBOY ,1726,16313.05,499,1,204
22679,"FRENCH BLUE METAL DOOR SIGN, 4",1272,1708.19,230,2,202
20749,ASSORTED COLOUR MINI CASES,3156,22806.51,766,1,198
22195,HEART MEASURING SPOONS LARGE,5279,9456.599999999999,811,1,186
22196,SMALL HEART MEASURING SPOONS,6734,6288.049999999999,981,1,186
22502,PICNIC BASKET WICKER SMALL,3869,61510.67,924,1,183
22501,PICNIC BASKET WICKER LARGE,2643,30828.289999999997,762,1,183
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,16199,19223.04,680,1,177
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,15727,46546.53,809,1,175
22562,MONSTERS STENCIL CRAFT,4013,4726.05,393,1,175
84596F,SMALL MARSHMALLOWS PINK BOWL,4743,3218.6,600,1,169
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,6301,4131.54,725,1,169
23343,JUMBO BAG VINTAGE CHRISTMAS ,6081,13978.95,476,1,167
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3762,7442.1900000000005,399,1,166
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5821,11271.04,499,1,166
21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",3949,20528.58,802,1,163
22089,PAPER BUNTING VINTAGE PAISLEY,3516,10335.810000000001,552,1,158
23254,CHILDRENS CUTLERY DOLLY GIRL ,1710,6932.16,299,1,156
23256,CHILDRENS CUTLERY SPACEBOY ,2115,8675.37,368,1,156
22491,PACK OF 12 COLOURED PENCILS,7554,6067.87,390,1,155
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4805,23514.170000000002,470,1,154
21137,BLACK RECORD COVER FRAME,19954,69329.47,634,1,151
22041,"RECORD FRAME 7"" SINGLE SIZE ",7861,19371.46,555,1,151
22845,VINTAGE CREAM CAT FOOD CONTAINER,1026,6967.9,394,1,149
22844,VINTAGE CREAM DOG FOOD CONTAINER,1252,11831.22,498,1,149
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3427,9427.62,662,1,145
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3430,8228.09,601,1,145
71053,WHITE METAL LANTERN,4993,19718.61,727,1,143
23356,LOVE HOT WATER BOTTLE,2386,13494.970000000001,476,1,143
22623,BOX OF VINTAGE JIGSAW BLOCKS ,2357,12687.380000000001,541,1,142
22622,BOX OF VINTAGE ALPHABET BLOCKS,3242,32163.94,571,1,142
21874,GIN AND TONIC MUG,6489,8451.84,617,1,141
47599B,BLUE PARTY BAGS ,3568,6822.14,286,1,138
47599A,PINK PARTY BAGS,6046,11348.58,369,1,138
22120,WELCOME  WOODEN BLOCK LETTERS,1030,10444.02,367,1,136
22088,PAPER BUNTING COLOURED LACE,4409,13109.34,619,1,135
85049A,TRADITIONAL CHRISTMAS RIBBONS,6337,8362.4,667,1,134
22810,SET OF 6 T-LIGHTS SNOWMEN,2312,7092.080000000001,328,1,133
22809,SET OF 6 T-LIGHTS SANTA,2662,7950.900000000001,379,1,133
22573,STAR WOODEN CHRISTMAS DECORATION,5127,4631.33,405,1,131
22737,RIBBON REEL CHRISTMAS PRESENT ,3412,6131.72,493,1,131
22574,HEART WOODEN CHRISTMAS DECORATION,5386,4930.009999999999,415,1,131
22739,"RIBBON REEL, XMAS SOCK/BAUBLE",4199,7744.26,601,1,131
22534,MAGIC DRAWING SLATE SPACEBOY ,13159,5625.16,583,1,130
22530,MAGIC DRAWING SLATE DOLLY GIRL ,10274,4344.84,468,1,130
72741,GRAND CHOCOLATECANDLE,20178,27915.129999999997,920,1,130
21385,IVORY HANGING DECORATION  HEART,10998,9508.949999999999,690,1,128
79323W, WHITE CHERRY LIGHTS,3004,18048.72,349,1,128
79323P,PINK CHERRY LIGHTS,2281,13787.93,265,1,128
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4751,18551.7,814,1,127
21463,MIRRORED DISCO BALL ,1376,7629.46,302,1,127
21464,DISCO BALL ROTATOR BATTERY OPERATED,560,2376.0,217,1,127
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2939,11992.93,465,1,127
22900, SET 2 TEA TOWELS I LOVE LONDON ,6377,20544.21,723,1,125
22045,SPACE BOY GIFT WRAP,14667,6034.14,473,1,124
22087,PAPER BUNTING WHITE LACE,8532,25563.170000000002,847,1,122
22564,ALPHABET STENCIL CRAFT,4630,5296.400000000001,343,1,121
85049D,BRIGHT BLUES RIBBONS ,2378,2982.96,400,1,121
22371,AIRLINE BAG VINTAGE TOKYO 78,1877,9221.01,684,1,120
22616,PACK OF 12 LONDON TISSUES ,40163,12764.06,825,1,120
22374,AIRLINE BAG VINTAGE JET SET RED,1042,5197.47,430,1,120
22963,JAM JAR WITH BLUE LID,3955,3304.66,319,1,119
22962,JAM JAR WITH PINK LID,4638,3878.85,354,1,119
23318,BOX OF 6 MINI VINTAGE CRACKERS,3811,9167.390000000001,376,1,119
22332,SKULLS PARTY BAG + STICKER SET,4178,6553.549999999999,381,1,119
21411,GINGHAM HEART  DOORSTOP RED,2131,8534.49,624,1,119
22899,CHILDRENS APRON DOLLY GIRL ,2841,5939.990000000001,421,1,118
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3833,3054.99,499,1,118
84988,SET OF 72 PINK HEART PAPER DOILIES,8404,13075.15,1019,1,117
22176,BLUE OWL SOFT TOY,1201,3598.8,258,1,117
22175,PINK OWL SOFT TOY,1850,5372.77,363,1,117
22841,ROUND CAKE TIN VINTAGE GREEN,784,6114.280000000001,306,1,116
22669,RED BABY BUNTING ,2439,7838.37,438,1,116
22668,PINK BABY BUNTING,3604,10965.96,579,1,116
21934,SKULL SHOULDER BAG,4648,8402.97,725,1,116
22350,CAT BOWL ,2861,7954.5599999999995,331,1,116
22349,"DOG BOWL , CHASING BALL DESIGN",2588,10619.289999999999,366,1,116
22602,CHRISTMAS RETROSPOT HEART WOOD,6643,5629.21,535,1,115
22487,WHITE WOOD GARDEN PLANT LADDER,1647,16569.3,898,1,115
21871,SAVE THE PLANET MUG,11698,13955.91,779,1,115
21877,HOME SWEET HOME MUG,14187,16126.02,755,1,115
22847,"BREAD BIN, DINER STYLE, IVORY",1191,18890.09,482,1,114
21980,PACK OF 12 RED SPOTTY TISSUES ,31551,8714.44,676,1,114
22846,BREAD BIN DINER STYLE RED ,856,13767.32,346,1,114
21154,RED SPOTTY OVEN GLOVE ,8402,12107.72,903,1,113
22998,TRAVEL CARD WALLET KEEP CALM,12490,5314.9,534,1,113
22996,TRAVEL CARD WALLET VINTAGE TICKET,4813,2099.97,408,1,113
20978,36 PENCILS TUBE SKULLS,4163,5497.33,557,1,112
21868,POTTING SHED TEA MUG,9255,11408.72,881,1,112
20979,36 PENCILS TUBE RED SPOTTY,8219,10350.56,709,1,112
22767,TRIPLE PHOTO FRAME CORNICE ,1022,9667.76,295,1,111
22768,FAMILY PHOTO FRAME CORNICE,1197,11484.06,354,1,111
22603,CHRISTMAS RETROSPOT TREE WOOD,4225,3635.56,388,1,111
22212,FOUR HOOK  WHITE LOVEBIRDS,4114,8869.28,828,1,111
18098c,PORCELAIN BUTTERFLY OIL BURNER,332,1682.01,135,1,110
22366,DOORMAT AIRMAIL ,2564,17445.64,568,1,110
22519,CHILDS GARDEN BRUSH PINK,1445,3023.4300000000003,258,1,109
22518,CHILDS GARDEN BRUSH BLUE,1419,2954.4500000000003,266,1,109
22499,WOODEN UNION JACK BUNTING,3597,21910.640000000003,774,1,109
21329,DINOSAURS  WRITING SET ,2126,3857.2,555,1,109
37450,CERAMIC CAKE BOWL + HANGING CAKES,2475,7129.39,391,1,109
21328,BALLOONS  WRITING SET ,2535,4836.13,643,1,109
22365,DOORMAT RESPECTABLE HOUSE,2357,15518.93,443,1,108
22766,PHOTO FRAME CORNICE,4475,13209.49,640,1,108
23084,RABBIT NIGHT LIGHT,30788,66964.99,994,1,108
22357,KINGS CHOICE BISCUIT TIN,2094,9454.32,462,1,107
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1488,2519.6099999999997,278,1,107
22508,DOORSTOP RETROSPOT HEART,2933,11787.79,697,1,107
22842,BISCUIT TIN VINTAGE RED,844,5484.08,237,1,107
22358,KINGS CHOICE TEA CADDY ,2694,8561.900000000001,605,1,107
22571,ROCKING HORSE RED CHRISTMAS ,6091,5445.429999999999,511,1,106
22548,HEADS AND TAILS SPORTING FUN,3585,4483.1,428,1,106
22505,MEMO BOARD COTTAGE DESIGN,3826,18357.68,744,1,106
22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1552,4442.25,256,1,106
22030,SWALLOWS GREETING CARD,13059,5333.92,685,1,106
22572,ROCKING HORSE GREEN CHRISTMAS ,3686,3326.77,362,1,106
22942,CHRISTMAS LIGHTS 10 SANTAS ,1273,9916.68,246,1,106
22941,CHRISTMAS LIGHTS 10 REINDEER,2710,22645.32,483,1,106
22070,SMALL RETRO SPOT MUG IN BOX  RED,1853,5768.99,320,1,106
22377,BOTTLE BAG RETROSPOT ,3623,6935.68,435,1,105
22158,3 HEARTS HANGING DECORATION RUSTIC,9443,30498.18,718,1,105
22582,PACK OF 6 SWEETIE GIFT BOXES,2544,6390.91,295,1,105
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,7762,10502.19,512,1,105
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,4580,6192.61,314,1,105
21135,VICTORIAN  METAL POSTCARD SPRING,6080,8727.789999999999,405,1,104
22078,RIBBON REEL LACE DESIGN ,4044,8580.16,480,1,104
47559B,TEA TIME OVEN GLOVE,5232,6469.29,701,1,104
84510A,SET OF 4 ENGLISH ROSE COASTERS,2439,3309.21,474,1,103
84509A,ENGLISH ROSE PLACEMATS,1535,5962.14,404,1,103
22021,BLUE FELT EASTER EGG BASKET,1439,2473.2099999999996,233,1,103
85206A,CREAM FELT EASTER EGG BASKET,2358,4034.0599999999995,318,1,103
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2382,1964.9999999999998,404,1,103
22712,CARD DOLLY GIRL ,7447,3067.5299999999997,508,1,103
20754,RETRO RED SPOTTY WASHING UP GLOVES,5159,10608.75,852,1,103
21918,SET 12 KIDS COLOUR  CHALK STICKS,14747,6084.24,788,1,102
84839,SWEETHEART KEY CABINET,1538,8848.3,393,1,102
21164,HOME SWEET HOME METAL SIGN ,6058,16865.4,721,1,102
21917,SET 12 KIDS  WHITE CHALK STICKS,8082,3358.33,467,1,102
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,3202,24249.96,661,1,102
48116,DOOR MAT MULTICOLOUR STRIPE,3461,20803.16,496,1,102
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,110138,25259.899999999998,1019,1,101
22736,"RIBBON REEL, MAKING SNOWMEN ",2633,4742.23,408,1,101
82599,FANNY'S REST STOPMETAL SIGN,2585,5706.52,506,1,101
22480,RED TEA TOWEL CLASSIC DESIGN,2425,2936.83,263,1,101
22482,BLUE TEA TOWEL CLASSIC DESIGN,2372,2805.68,214,1,101
22654,DELUXE SEWING KIT ,2689,18177.57,597,1,100
21041,RED SPOTTY OVEN GLOVE DOUBLE,2732,9303.19,525,1,100
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1144,4338.83,296,1,100
22652,TRAVEL SEWING KIT,10163,17265.28,830,1,100
22151,PLACE SETTING WHITE HEART,27897,11754.85,716,1,100
22550,HOLIDAY FUN LUDO,2091,7835.96,425,1,100
