CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,CTR,ClickToLead,LeadToConversion,ClickToConversion,CPC,CPL,CAC,ROAS,StartMonth,Priority
CAMP02508,2025-11-29,2025-12-05,Email,57727,3487,833,150,2531.38,10245.37,3.0473,0.06040500978744782,0.23888729566963005,0.18007202881152462,0.04301691998852882,0.7259478061370807,3.038871548619448,16.875866666666667,4.047345716565668,2025-11,Scale review
CAMP02509,2025-04-27,2025-05-10,Search,163301,7378,1437,302,9172.71,27631.32,2.0123,0.04518037244107507,0.1947682298725942,0.21016005567153792,0.04093250203307129,1.2432515586879913,6.383235908141962,30.373211920529798,3.0123398646637694,2025-04,Investigate
CAMP02510,2025-01-04,2025-01-28,Social,34949,904,152,30,775.61,1771.23,1.2837,0.02586626226787605,0.168141592920354,0.19736842105263158,0.033185840707964605,0.8579756637168142,5.102697368421053,25.853666666666665,2.283660602622452,2025-01,Investigate
CAMP02511,2025-11-06,2025-11-23,Search,49102,2782,597,140,4100.55,10922.75,1.6637,0.056657569956417256,0.2145938173975557,0.23450586264656617,0.0503235082674335,1.4739575844716033,6.868592964824121,29.28964285714286,2.663728036482911,2025-11,Investigate
CAMP02512,2025-12-31,2026-01-13,Influencer,45784,1224,209,43,1245.15,3794.37,2.0473,0.026734230298794338,0.1707516339869281,0.20574162679425836,0.035130718954248366,1.017279411764706,5.9576555023923445,28.956976744186047,3.0473196000481866,2025-12,Investigate
CAMP02513,2025-11-30,2025-12-26,Display,60445,754,79,7,515.49,430.85,-0.1642,0.012474150053767888,0.10477453580901856,0.08860759493670886,0.009283819628647215,0.6836737400530504,6.525189873417721,73.64142857142858,0.8358067081805661,2025-11,Investigate
CAMP02514,2025-09-02,2025-09-08,Social,56232,1245,182,34,1223.69,2082.7,0.702,0.02214041826717883,0.1461847389558233,0.18681318681318682,0.027309236947791166,0.9828835341365463,6.723571428571429,35.99088235294118,1.7019833454551396,2025-09,Investigate
CAMP02515,2025-02-22,2025-03-07,Search,97304,5395,1265,287,7066.77,19673.01,1.7839,0.055444791581024416,0.2344763670064875,0.22687747035573122,0.05319740500463392,1.3098739573679334,5.586379446640317,24.62289198606272,2.783875801816105,2025-02,Investigate
CAMP02516,2025-06-06,2025-06-23,Email,59011,4023,1025,195,3486.46,13828.0,2.9662,0.0681737303214655,0.25478498632861046,0.1902439024390244,0.048471290082028336,0.8666318667660949,3.4014243902439025,17.87928205128205,3.9662006734624806,2025-06,Scale review
CAMP02517,2025-08-06,2025-09-02,Search,35030,2358,595,186,3666.54,17527.15,3.7803,0.06731373108763916,0.25233248515691264,0.3126050420168067,0.07888040712468193,1.5549363867684478,6.162252100840336,19.71258064516129,4.780296955713016,2025-08,Scale review
CAMP02518,2025-03-15,2025-04-05,Influencer,31130,1264,268,60,1559.28,4944.45,2.171,0.04060391904914873,0.2120253164556962,0.22388059701492538,0.04746835443037975,1.233607594936709,5.818208955223881,25.988,3.170982761274434,2025-03,Investigate
CAMP02519,2025-11-08,2025-11-28,Email,88400,6492,1623,329,5823.51,21770.8,2.7384,0.07343891402714932,0.25,0.20271102895871843,0.050677757239679606,0.8970286506469501,3.5881146025878006,17.70063829787234,3.7384326634624134,2025-11,Scale review
CAMP02520,2025-04-12,2025-04-19,Social,42469,929,125,22,657.42,1623.29,1.4692,0.021874779250747604,0.13455328310010764,0.176,0.023681377825618945,0.707664155005382,5.25936,29.88272727272727,2.469182562136838,2025-04,Investigate
CAMP02521,2025-08-13,2025-08-28,Search,27044,2267,622,178,3604.58,19059.05,4.2875,0.083826357047774,0.27437141596823994,0.2861736334405145,0.07851786501985002,1.5900220555800617,5.795144694533762,20.250449438202246,5.287453739409307,2025-08,Scale review
CAMP02522,2025-02-01,2025-02-11,Email,31923,2587,706,148,2055.24,13685.62,5.6589,0.08103874949096262,0.2729029764205644,0.2096317280453258,0.057209122535755705,0.7944491689215306,2.9111048158640225,13.886756756756755,6.658891419007027,2025-02,Scale review
CAMP02523,2025-10-15,2025-11-07,Search,84020,4615,1018,234,6411.95,18433.11,1.8748,0.05492739823851464,0.22058504875406285,0.22986247544204322,0.05070422535211268,1.3893716143011918,6.298575638506876,27.401495726495725,2.8748056363508763,2025-10,Investigate
CAMP02524,2025-08-11,2025-08-31,Social,84433,2237,364,68,1937.77,4238.87,1.1875,0.026494380159416343,0.1627179257934734,0.18681318681318682,0.030397854269110416,0.8662360303978542,5.323543956043956,28.496617647058823,2.187499032392905,2025-08,Investigate
CAMP02525,2025-05-29,2025-06-11,Influencer,32020,1172,239,54,1361.92,5718.18,3.1986,0.03660212367270456,0.20392491467576793,0.22594142259414227,0.04607508532423208,1.162047781569966,5.698410041841004,25.22074074074074,4.198616658834586,2025-05,Investigate
CAMP02526,2025-06-22,2025-07-17,Email,121710,10641,3008,650,8869.13,38274.88,3.3155,0.08742913482869115,0.28268019922939575,0.2160904255319149,0.061084484540926604,0.833486514425336,2.9485139627659573,13.644815384615383,4.315516854528009,2025-06,Scale review
CAMP02527,2025-01-05,2025-01-19,Social,56169,1683,287,62,1240.79,4295.89,2.4622,0.029963146931581478,0.17052881758764113,0.21602787456445993,0.0368389780154486,0.7372489601901366,4.323310104529616,20.01274193548387,3.4622216491106474,2025-01,Investigate
CAMP02528,2025-08-08,2025-08-16,Search,9897,588,146,29,1021.78,2295.37,1.2464,0.059411943013034256,0.24829931972789115,0.19863013698630136,0.04931972789115646,1.7377210884353742,6.998493150684931,35.23379310344828,2.2464424827262226,2025-08,Investigate
CAMP02529,2025-11-18,2025-11-25,Search,32641,2508,708,185,3953.25,15490.34,2.9184,0.07683588125363806,0.2822966507177033,0.2612994350282486,0.07376395534290271,1.576255980861244,5.583686440677966,21.36891891891892,3.9183810788591664,2025-11,Scale review
CAMP02530,2025-09-19,2025-10-05,Search,36816,2069,470,121,2994.02,11625.73,2.883,0.056198392003476746,0.22716288061865636,0.2574468085106383,0.058482358627356214,1.4470855485741905,6.370255319148936,24.74396694214876,3.8829834136044514,2025-09,Scale review
CAMP02531,2025-07-03,2025-07-29,Search,173065,7959,1637,367,12361.36,28860.56,1.3347,0.04598850143009852,0.20567910541525317,0.2241905925473427,0.04611132051765297,1.553129790174645,7.551227855833843,33.68217983651226,2.3347398668107715,2025-07,Investigate
CAMP02532,2025-09-03,2025-09-18,Search,60345,3344,740,179,4577.17,14546.89,2.1781,0.05541469881514624,0.22129186602870812,0.2418918918918919,0.053528708133971294,1.368770933014354,6.185364864864865,25.57078212290503,3.178140641488081,2025-09,Scale review
CAMP02533,2025-01-27,2025-02-08,Social,73709,1757,279,48,1207.96,2259.85,0.8708,0.02383698055868347,0.15879339783722254,0.17204301075268819,0.02731929425156517,0.6875128059191804,4.329605734767025,25.165833333333335,1.8707987019437728,2025-01,Investigate
CAMP02534,2025-08-02,2025-08-10,Email,60384,3772,849,140,3260.39,10163.94,2.1174,0.06246687864334923,0.2250795334040297,0.16489988221436985,0.03711558854718982,0.8643663838812301,3.840270906949352,23.2885,3.11740006563632,2025-08,Scale review
CAMP02535,2025-05-18,2025-06-06,Social,60746,1127,135,31,852.84,2124.22,1.4908,0.01855266190366444,0.11978704525288376,0.22962962962962963,0.027506654835847383,0.7567346938775511,6.317333333333334,27.510967741935485,2.490760283288776,2025-05,Investigate
CAMP02536,2025-07-14,2025-08-04,Social,20051,624,118,17,492.68,862.57,0.7508,0.03112064236197696,0.1891025641025641,0.1440677966101695,0.027243589743589744,0.7895512820512821,4.175254237288136,28.981176470588235,1.750771291710644,2025-07,Investigate
CAMP02537,2025-11-11,2025-11-23,Email,50378,4341,1237,273,3216.26,18549.73,4.7675,0.08616856564373337,0.2849573830914536,0.22069523039611966,0.06288873531444368,0.7409030177378485,2.600048504446241,11.781172161172162,5.767484593907208,2025-11,Scale review
CAMP02538,2025-01-25,2025-02-12,Display,39034,390,33,2,253.07,109.3,-0.5681,0.009991289644924937,0.08461538461538462,0.06060606060606061,0.005128205128205128,0.6488974358974359,7.668787878787879,126.535,0.4318963132730075,2025-01,Investigate
CAMP02539,2025-01-29,2025-02-23,Social,19007,531,95,24,410.22,1441.82,2.5147,0.027937075814173727,0.17890772128060264,0.25263157894736843,0.04519774011299435,0.772542372881356,4.318105263157895,17.0925,3.514748183901321,2025-01,Investigate
CAMP02540,2025-08-25,2025-09-08,Display,73026,782,78,14,399.85,754.64,0.8873,0.01070851477555939,0.09974424552429667,0.1794871794871795,0.017902813299232736,0.5113171355498721,5.126282051282051,28.560714285714287,1.8873077404026508,2025-08,Investigate
CAMP02541,2025-09-27,2025-10-15,Display,72238,808,95,15,475.6,1034.4,1.1749,0.011185248761039896,0.11757425742574257,0.15789473684210525,0.018564356435643563,0.5886138613861387,5.0063157894736845,31.706666666666667,2.174936921783011,2025-09,Investigate
CAMP02542,2025-08-09,2025-09-04,Social,17790,650,133,25,501.51,1465.01,1.9212,0.03653738055087127,0.20461538461538462,0.18796992481203006,0.038461538461538464,0.7715538461538461,3.770751879699248,20.0604,2.921197982094076,2025-08,Investigate
CAMP02543,2025-07-11,2025-07-17,Social,39735,1526,289,61,1093.7,4846.17,3.431,0.038404429344406694,0.18938401048492792,0.21107266435986158,0.0399737876802097,0.7167103538663172,3.7844290657439448,17.92950819672131,4.4309865593855715,2025-07,Investigate
CAMP02544,2025-08-06,2025-09-01,Display,11394,133,6,1,83.03,84.57,0.0185,0.011672810251009302,0.045112781954887216,0.16666666666666666,0.007518796992481203,0.6242857142857143,13.838333333333333,83.03,1.0185475129471275,2025-08,Investigate
CAMP02545,2025-02-16,2025-02-25,Social,24567,553,86,18,374.27,1546.42,3.1318,0.022509870965115805,0.15551537070524413,0.20930232558139536,0.0325497287522604,0.6767992766726943,4.351976744186047,20.792777777777776,4.1318299623266626,2025-02,Investigate
CAMP02546,2025-10-18,2025-10-29,Display,53462,676,80,7,387.96,510.59,0.3161,0.012644495155437507,0.11834319526627218,0.0875,0.010355029585798817,0.5739053254437869,4.8495,55.42285714285714,1.316089287555418,2025-10,Investigate
CAMP02547,2025-07-03,2025-07-26,Search,56949,3896,952,258,4292.13,20513.78,3.7794,0.06841208800856907,0.24435318275154005,0.2710084033613445,0.0662217659137577,1.1016760780287476,4.508539915966387,16.636162790697675,4.779393913977442,2025-07,Scale review
CAMP02548,2025-09-21,2025-10-10,Email,64600,3660,864,153,3111.29,8807.44,1.8308,0.056656346749226004,0.2360655737704918,0.17708333333333334,0.04180327868852459,0.8500792349726776,3.6010300925925924,20.335228758169933,2.8308000861379043,2025-09,Investigate
CAMP02549,2025-12-06,2025-12-30,Social,30340,792,118,14,623.76,1156.08,0.8534,0.026104152933421228,0.14898989898989898,0.11864406779661017,0.017676767676767676,0.7875757575757576,5.286101694915254,44.55428571428571,1.8534051558291649,2025-12,Investigate
CAMP02550,2025-04-16,2025-04-24,Search,17741,1175,267,73,1444.31,5583.69,2.866,0.06623076489487628,0.2272340425531915,0.27340823970037453,0.062127659574468086,1.2291999999999998,5.40940074906367,19.785068493150685,3.865991373043183,2025-04,Investigate
CAMP02551,2025-03-24,2025-04-19,Social,84536,2163,358,63,1576.21,5376.09,2.4108,0.02558673227973881,0.16551086453999075,0.17597765363128492,0.02912621359223301,0.7287147480351364,4.4028212290502795,25.01920634920635,3.410770138496774,2025-03,Investigate
CAMP02552,2025-09-29,2025-10-11,Social,67657,1805,301,57,1364.86,5625.2,3.1214,0.02667868808844613,0.1667590027700831,0.1893687707641196,0.031578947368421054,0.7561551246537396,4.5344186046511625,23.944912280701754,4.121448353677301,2025-09,Investigate
CAMP02553,2025-11-03,2025-11-09,Search,69430,2788,507,113,4413.46,6156.14,0.3949,0.040155552354889816,0.18185078909612626,0.22287968441814596,0.040530846484935434,1.5830200860832138,8.705049309664695,39.05716814159292,1.3948557367688843,2025-11,Investigate
CAMP02554,2025-05-10,2025-05-23,Search,25414,1579,377,106,1790.74,7332.95,3.0949,0.06213110883764854,0.23875870804306523,0.28116710875331563,0.06713109563014566,1.1340975300823306,4.749973474801061,16.89377358490566,4.094927236784793,2025-05,Scale review
CAMP02555,2025-09-13,2025-10-03,Display,47037,463,40,2,293.33,122.32,-0.583,0.009843314837255777,0.08639308855291576,0.05,0.004319654427645789,0.6335421166306695,7.33325,146.665,0.4170047386902124,2025-09,Investigate
CAMP02556,2025-01-10,2025-02-03,Search,65291,2523,474,83,3518.29,7088.32,1.0147,0.03864238562742185,0.187871581450654,0.1751054852320675,0.03289734443123266,1.3944867221561632,7.422552742616034,42.38903614457831,2.014706007748082,2025-01,Investigate
CAMP02557,2025-06-18,2025-06-24,Search,119000,4472,827,165,5362.66,12856.87,1.3975,0.03757983193277311,0.18492844364937389,0.19951632406287786,0.03689624329159213,1.1991636851520573,6.48447400241838,32.5009696969697,2.3974799819492567,2025-06,Investigate
CAMP02558,2025-05-10,2025-05-29,Influencer,44841,1450,258,52,1780.34,5390.27,2.0277,0.03233647777703441,0.17793103448275863,0.20155038759689922,0.03586206896551724,1.2278206896551724,6.900542635658915,34.23730769230769,3.0276632553332514,2025-05,Investigate
CAMP02559,2025-11-30,2025-12-13,Social,135675,3586,585,105,2886.99,7539.0,1.6114,0.02643080891837111,0.16313441160066927,0.1794871794871795,0.02928053541550474,0.8050725041829335,4.935025641025641,27.495142857142856,2.611370319952615,2025-11,Investigate
CAMP02560,2025-02-22,2025-02-28,Social,11398,285,51,9,218.49,647.2,1.9621,0.025004386734514827,0.17894736842105263,0.17647058823529413,0.031578947368421054,0.7666315789473684,4.284117647058824,24.276666666666667,2.9621492974506842,2025-02,Investigate
CAMP02561,2025-07-31,2025-08-13,Display,44709,734,89,14,505.75,1012.35,1.0017,0.016417276163635957,0.12125340599455041,0.15730337078651685,0.01907356948228883,0.6890326975476839,5.682584269662922,36.125,2.0016806722689076,2025-07,Investigate
CAMP02562,2025-11-22,2025-12-04,Search,25421,1318,285,62,1940.16,5416.72,1.7919,0.051846898233743756,0.21623672230652505,0.21754385964912282,0.04704097116843703,1.4720485584218514,6.807578947368421,31.29290322580645,2.791893452086426,2025-11,Investigate
CAMP02563,2025-02-28,2025-03-09,Social,136867,2424,313,41,1706.56,2529.28,0.4821,0.017710624182600627,0.12912541254125412,0.13099041533546327,0.016914191419141914,0.704026402640264,5.452268370607029,41.62341463414634,1.4820926307894244,2025-02,Investigate
CAMP02564,2025-03-23,2025-04-13,Social,78598,1516,221,46,1105.41,3022.58,1.7344,0.019288022595994807,0.145778364116095,0.2081447963800905,0.030343007915567283,0.7291622691292876,5.00185520361991,24.030652173913044,2.7343519599062787,2025-03,Investigate
CAMP02565,2025-04-21,2025-05-12,Search,115420,8336,2077,578,11114.06,49701.21,3.4719,0.07222318488996708,0.2491602687140115,0.2782859894077997,0.06933781190019193,1.333260556621881,5.3510158883004335,19.228477508650517,4.47192205188743,2025-04,Scale review
CAMP02566,2025-03-30,2025-04-22,Search,79623,4518,974,252,6338.16,15590.47,1.4598,0.05674239855318187,0.21558211598052235,0.2587268993839836,0.055776892430278883,1.4028685258964144,6.50735112936345,25.15142857142857,2.4597785477173186,2025-03,Investigate
CAMP02567,2025-07-19,2025-07-25,Social,26875,673,91,17,724.14,1076.71,0.4869,0.025041860465116278,0.1352154531946508,0.18681318681318682,0.02526002971768202,1.0759881129271918,7.957582417582417,42.59647058823529,1.4868809898638387,2025-07,Investigate
CAMP02568,2025-01-12,2025-01-31,Search,49531,3107,704,166,3896.45,11125.5,1.8553,0.06272839231996123,0.22658513035082073,0.23579545454545456,0.053427743804312845,1.2540875442549082,5.534730113636363,23.472590361445782,2.855291354951302,2025-01,Scale review
CAMP02569,2025-05-30,2025-06-21,Social,115044,2631,387,82,1605.54,5625.03,2.5035,0.022869510795869408,0.14709236031927023,0.21188630490956073,0.031166856708475865,0.6102394526795895,4.148682170542636,19.579756097560974,3.503512836802571,2025-05,Scale review
CAMP02570,2025-09-01,2025-09-22,Influencer,24117,872,159,42,1221.81,3087.33,1.5268,0.036157067628643694,0.1823394495412844,0.2641509433962264,0.0481651376146789,1.401158256880734,7.6843396226415095,29.090714285714284,2.52684951015297,2025-09,Investigate
CAMP02571,2025-09-25,2025-10-17,Influencer,68046,1899,301,63,2265.38,5562.25,1.4553,0.027907591923110837,0.15850447604002108,0.20930232558139536,0.03317535545023697,1.192933122696156,7.526179401993356,35.9584126984127,2.4553275830103556,2025-09,Investigate
CAMP02572,2025-11-15,2025-11-29,Social,125907,2134,300,43,2059.75,2591.23,0.258,0.016949017925929455,0.14058106841611998,0.14333333333333334,0.02014995313964386,0.9652061855670103,6.865833333333334,47.901162790697676,1.2580313144799127,2025-11,Investigate
CAMP02573,2025-02-18,2025-02-24,Search,76237,3899,872,194,6824.85,22447.83,2.2891,0.05114314571664677,0.22364708899717875,0.22247706422018348,0.049756347781482434,1.7504103616311877,7.826662844036698,35.17963917525773,3.2891316292665773,2025-02,Investigate
CAMP02574,2025-02-03,2025-02-16,Search,148021,11519,3080,942,16662.15,78597.64,3.7171,0.07782003904851338,0.2673843215556906,0.30584415584415586,0.08177793211216251,1.446492751106867,5.409788961038961,17.688057324840766,4.7171367440576395,2025-02,Scale review
CAMP02575,2025-08-19,2025-08-30,Social,41110,974,162,30,851.29,2112.26,1.4812,0.023692532230600825,0.16632443531827515,0.18518518518518517,0.030800821355236138,0.8740143737166324,5.2548765432098765,28.37633333333333,2.4812461088465745,2025-08,Investigate
CAMP02576,2025-03-22,2025-03-28,Search,52329,3417,791,224,4380.02,21619.85,3.936,0.06529840050450038,0.231489610769681,0.2831858407079646,0.06555458004097162,1.2818320163886452,5.537319848293301,19.553660714285716,4.936016273898292,2025-03,Scale review
CAMP02577,2025-05-03,2025-05-26,Search,130383,4156,687,126,6151.19,11901.22,0.9348,0.03187532116917083,0.1653031761308951,0.18340611353711792,0.030317613089509143,1.4800745909528392,8.953697234352255,48.81896825396825,1.9347833508638166,2025-05,Investigate
CAMP02578,2025-12-24,2026-01-03,Social,32569,770,122,29,489.33,2217.63,3.532,0.02364211366636986,0.15844155844155844,0.23770491803278687,0.03766233766233766,0.6354935064935064,4.0109016393442625,16.873448275862067,4.531972288639569,2025-12,Investigate
CAMP02579,2025-10-01,2025-10-17,Search,85498,6127,1525,408,11639.86,32990.03,1.8342,0.07166249502912349,0.24889831891627223,0.26754098360655737,0.06659050106087808,1.8997649747021381,7.6326950819672135,28.529068627450982,2.834229105848352,2025-10,Investigate
CAMP02580,2025-06-12,2025-06-18,Social,62246,1746,293,61,1477.35,4870.06,2.2965,0.0280499951804132,0.16781214203894615,0.20819112627986347,0.03493699885452463,0.8461340206185567,5.042150170648464,24.218852459016393,3.2964835685517992,2025-06,Investigate
CAMP02581,2025-03-27,2025-04-03,Display,84103,753,58,2,492.42,113.39,-0.7697,0.008953307254200207,0.07702523240371846,0.034482758620689655,0.0026560424966799467,0.6539442231075697,8.49,246.21,0.23027090694935218,2025-03,Investigate
CAMP02582,2025-09-12,2025-09-28,Search,40529,1735,351,77,2243.15,5643.19,1.5157,0.042808852920131264,0.20230547550432276,0.21937321937321938,0.04438040345821326,1.2928818443804035,6.390740740740741,29.131818181818183,2.5157434857232013,2025-09,Investigate
CAMP02583,2025-05-08,2025-05-22,Social,35303,750,103,14,481.83,708.37,0.4702,0.021244653428887064,0.13733333333333334,0.13592233009708737,0.018666666666666668,0.64244,4.6779611650485435,34.41642857142857,1.4701658261212462,2025-05,Investigate
CAMP02584,2025-08-18,2025-08-31,Display,30618,301,35,4,224.12,277.31,0.2373,0.009830818472793781,0.11627906976744186,0.11428571428571428,0.013289036544850499,0.7445847176079734,6.403428571428572,56.03,1.237328217026593,2025-08,Investigate
CAMP02585,2025-10-03,2025-10-17,Email,31490,2469,674,163,1973.45,7648.61,2.8758,0.07840584312480152,0.2729850141757797,0.24183976261127596,0.06601863102470636,0.7992912110166059,2.927967359050445,12.107055214723927,3.875755656337885,2025-10,Scale review
CAMP02586,2025-05-14,2025-05-22,Email,44507,3036,735,136,2390.55,9939.66,3.1579,0.06821398881074887,0.24209486166007904,0.18503401360544217,0.04479578392621871,0.787401185770751,3.2524489795918368,17.577573529411765,4.157896718328418,2025-05,Scale review
CAMP02587,2025-02-05,2025-02-11,Search,57712,3849,951,256,5273.89,21821.7,3.1377,0.06669323537565844,0.24707716289945442,0.26919032597266035,0.06651078202130424,1.3701974538841257,5.545625657202945,20.6011328125,4.1376858447938805,2025-02,Scale review
CAMP02588,2025-11-04,2025-11-20,Influencer,62586,2205,393,104,2581.3,11676.86,3.5236,0.035231521426517115,0.1782312925170068,0.26463104325699743,0.047165532879818596,1.1706575963718822,6.568193384223919,24.82019230769231,4.523635377522954,2025-11,Scale review
CAMP02589,2025-12-07,2026-01-02,Email,28031,1682,380,75,1129.55,4939.88,3.3733,0.06000499447040776,0.2259215219976219,0.19736842105263158,0.044589774078478,0.671551724137931,2.9724999999999997,15.060666666666666,4.37331680757824,2025-12,Investigate
CAMP02590,2025-12-06,2025-12-24,Search,49431,2590,556,120,3419.18,6467.04,0.8914,0.05239626954744998,0.21467181467181468,0.2158273381294964,0.04633204633204633,1.3201467181467181,6.149604316546762,28.493166666666664,1.8914008621950293,2025-12,Investigate
CAMP02591,2025-03-19,2025-03-30,Search,35996,1658,353,83,2726.04,7605.78,1.79,0.04606067340815646,0.21290711700844392,0.23512747875354106,0.05006031363088058,1.6441737032569361,7.722492917847025,32.84385542168675,2.7900471012897827,2025-03,Investigate
CAMP02592,2025-12-04,2025-12-18,Search,91053,5801,1382,355,7506.64,27433.42,2.6546,0.06371014683755614,0.23823478710567145,0.2568740955137482,0.06119634545767971,1.2940251680744699,5.431722141823444,21.145464788732394,3.654553835004742,2025-12,Scale review
CAMP02593,2025-01-29,2025-02-10,Display,55437,625,66,8,447.73,465.95,0.0407,0.011274058841567906,0.1056,0.12121212121212122,0.0128,0.716368,6.783787878787879,55.96625,1.0406941683603956,2025-01,Investigate
CAMP02594,2025-04-17,2025-04-29,Search,60198,2624,522,95,3993.89,8546.96,1.14,0.043589488022857906,0.1989329268292683,0.18199233716475097,0.036204268292682924,1.522061737804878,7.651130268199234,42.04094736842105,2.1400088635390557,2025-04,Landing / offer optimisation
CAMP02595,2025-08-24,2025-09-12,Social,72740,1395,219,42,1228.23,2981.59,1.4276,0.019177893868573,0.15698924731182795,0.1917808219178082,0.030107526881720432,0.8804516129032258,5.6083561643835615,29.24357142857143,2.427550214536365,2025-08,Investigate
CAMP02596,2025-01-29,2025-02-04,Influencer,41231,1275,204,37,1524.57,2369.97,0.5545,0.030923334384322477,0.16,0.18137254901960784,0.029019607843137254,1.195741176470588,7.473382352941176,41.204594594594596,1.554517011354021,2025-01,Investigate
CAMP02597,2025-11-20,2025-12-06,Email,53320,3328,776,120,2485.71,7226.44,1.9072,0.062415603900975246,0.23317307692307693,0.15463917525773196,0.036057692307692304,0.7469080528846154,3.203234536082474,20.71425,2.907193518149744,2025-11,Scale review
CAMP02598,2025-05-12,2025-05-27,Social,31508,1032,189,40,848.26,3386.62,2.9924,0.0327535863907579,0.18313953488372092,0.21164021164021163,0.03875968992248062,0.8219573643410852,4.488148148148148,21.2065,3.9924315657935066,2025-05,Investigate
CAMP02599,2025-12-07,2025-12-26,Search,80545,3942,812,174,4963.6,18051.12,2.6367,0.048941585449127814,0.20598680872653474,0.21428571428571427,0.0441400304414003,1.2591577879249114,6.112807881773399,28.5264367816092,3.636699169957289,2025-12,Investigate
CAMP02600,2025-11-16,2025-12-12,Search,149263,7577,1585,358,13818.9,20385.58,0.4752,0.05076274763337197,0.2091856935462584,0.22586750788643534,0.047248251286788966,1.823795697505609,8.718548895899053,38.60027932960894,1.4751955654936357,2025-11,Investigate
CAMP02601,2025-03-01,2025-03-22,Email,52477,5064,1509,371,3409.75,26415.68,6.7471,0.09649941879299502,0.29798578199052134,0.24585818422796554,0.07326224328593997,0.6733313586097947,2.25960901259112,9.190700808625337,7.7471016936725565,2025-03,Scale review
CAMP02602,2025-09-08,2025-09-19,Social,94587,2710,477,86,2685.89,7777.98,1.8959,0.028650871684269507,0.17601476014760148,0.18029350104821804,0.03173431734317343,0.9911033210332103,5.630796645702306,31.23127906976744,2.8958669193451705,2025-09,Investigate
CAMP02603,2025-12-18,2026-01-09,Social,15835,439,72,10,383.19,507.69,0.3249,0.027723397537101357,0.16400911161731208,0.1388888888888889,0.022779043280182234,0.8728701594533029,5.3220833333333335,38.319,1.324904094574493,2025-12,Investigate
CAMP02604,2025-09-23,2025-10-04,Display,30601,437,50,7,287.7,529.32,0.8398,0.014280579066043594,0.11441647597254005,0.14,0.016018306636155607,0.6583524027459954,5.754,41.1,1.839833159541189,2025-09,Investigate
CAMP02605,2025-03-30,2025-04-13,Display,31615,291,36,2,189.44,111.45,-0.4117,0.009204491538826506,0.12371134020618557,0.05555555555555555,0.006872852233676976,0.6509965635738831,5.262222222222222,94.72,0.5883129222972974,2025-03,Investigate
CAMP02606,2025-11-21,2025-12-08,Social,82346,1983,311,60,1977.19,4250.85,1.1499,0.024081315425157263,0.156833081190116,0.19292604501607716,0.030257186081694403,0.9970700958144226,6.357524115755627,32.95316666666667,2.1499451241408263,2025-11,Investigate
CAMP02607,2025-11-09,2025-11-16,Email,40065,1936,406,68,1433.58,4119.98,1.8739,0.048321477598901784,0.2097107438016529,0.16748768472906403,0.03512396694214876,0.7404855371900826,3.5309852216748765,21.08205882352941,2.873910071290057,2025-11,Landing / offer optimisation
CAMP02608,2025-01-24,2025-02-13,Social,67552,1860,305,50,1309.81,4416.17,2.3716,0.027534343912837517,0.1639784946236559,0.16393442622950818,0.026881720430107527,0.7041989247311827,4.294459016393443,26.196199999999997,3.3716111497087367,2025-01,Investigate
CAMP02609,2025-11-11,2025-11-27,Email,25883,1960,497,102,1624.07,8342.94,4.1371,0.0757253795927829,0.25357142857142856,0.2052313883299799,0.05204081632653061,0.8286071428571429,3.267746478873239,15.922254901960784,5.137056900256763,2025-11,Scale review
CAMP02610,2025-10-06,2025-10-21,Email,55744,3440,763,144,2277.22,7604.08,2.3392,0.061710677382319175,0.22180232558139534,0.18872870249017037,0.04186046511627907,0.6619825581395348,2.9845609436435123,15.814027777777776,3.339194280745822,2025-10,Scale review
CAMP02611,2025-05-15,2025-06-07,Email,70467,5159,1289,252,4387.4,19264.97,3.391,0.07321157421204251,0.24985462298895134,0.19550038789759502,0.048846675712347354,0.8504361310331459,3.403723816912335,17.410317460317458,4.390976432511283,2025-05,Scale review
CAMP02612,2025-06-05,2025-06-24,Search,76666,4796,1074,262,6619.95,23121.15,2.4926,0.0625570657136149,0.22393661384487074,0.24394785847299813,0.05462885738115096,1.3803065054211843,6.163826815642458,25.266984732824426,3.4926472254322167,2025-06,Scale review
CAMP02613,2025-02-18,2025-03-05,Influencer,63303,2041,329,71,2282.82,7974.32,2.4932,0.03224175789457056,0.16119549240568348,0.21580547112462006,0.03478686918177364,1.1184811366976972,6.938662613981763,32.152394366197186,3.4931882496210824,2025-02,Investigate
CAMP02614,2025-05-05,2025-05-19,Search,38220,2355,553,136,3268.01,8699.29,1.662,0.06161695447409733,0.2348195329087049,0.24593128390596744,0.05774946921443737,1.3876900212314225,5.909602169981917,24.02948529411765,2.6619532987965155,2025-05,Investigate
CAMP02615,2025-08-06,2025-08-19,Search,80908,3644,689,147,4279.16,11183.16,1.6134,0.04503880951203836,0.18907793633369924,0.21335268505079827,0.040340285400658614,1.1743029637760702,6.210682148040639,29.109931972789116,2.6134007608969987,2025-08,Investigate
CAMP02616,2025-04-13,2025-04-22,Search,74330,3314,650,164,5596.62,13872.14,1.4787,0.04458495896676981,0.19613759806879905,0.2523076923076923,0.049487024743512374,1.6887809293904648,8.610184615384615,34.12573170731707,2.478663907858672,2025-04,Investigate
